simMinute,population,stripEntries,crossings,totalStripEntries,totalCrossings,simTick
16078,22,0,0,8049,2303,38587201
16079,24,0,0,8049,2303,38589601
16080,22,0,0,8049,2303,38592001
16081,22,2,1,8051,2304,38594401
16082,25,0,0,8051,2304,38596801
16083,26,0,0,8051,2304,38599201
16084,27,1,1,8052,2305,38601601
16085,26,1,1,8053,2306,38604001
16086,31,0,0,8053,2306,38606401
16087,28,1,1,8054,2307,38608801
16088,24,0,0,8054,2307,38611201
16089,24,1,0,8055,2307,38613601
16090,29,1,1,8056,2308,38616001
16091,29,0,0,8056,2308,38618401
16092,24,1,1,8057,2309,38620801
16093,23,0,0,8057,2309,38623201
16094,28,0,0,8057,2309,38625601
16095,28,0,0,8057,2309,38628001
16096,24,0,0,8057,2309,38630401
16097,27,0,0,8057,2309,38632801
16098,31,0,0,8057,2309,38635201
16099,33,1,1,8058,2310,38637601
16100,33,0,0,8058,2310,38640001
16101,33,0,0,8058,2310,38642401
16102,36,0,0,8058,2310,38644801
16103,31,0,0,8058,2310,38647201
16104,30,0,0,8058,2310,38649601
16105,32,1,1,8059,2311,38652001
16106,32,2,1,8061,2312,38654401
16107,31,0,0,8061,2312,38656801
16108,34,0,0,8061,2312,38659201
16109,34,0,0,8061,2312,38661601
16110,30,0,0,8061,2312,38664001
16111,27,0,0,8061,2312,38666401
16112,25,1,1,8062,2313,38668801
16113,26,2,1,8064,2314,38671201
16114,24,1,1,8065,2315,38673601
16115,24,0,0,8065,2315,38676001
16116,24,0,0,8065,2315,38678401
16117,25,0,0,8065,2315,38680801
16118,27,2,2,8067,2317,38683201
16119,26,1,0,8068,2317,38685601
16120,23,1,1,8069,2318,38688001
16121,23,0,0,8069,2318,38690401
16122,22,0,0,8069,2318,38692801
16123,21,1,1,8070,2319,38695201
16124,26,1,1,8071,2320,38697601
16125,28,0,0,8071,2320,38700001
16126,29,1,1,8072,2321,38702401
16127,26,1,1,8073,2322,38704801
16128,27,0,0,8073,2322,38707201
16129,24,1,0,8074,2322,38709601
16130,23,0,0,8074,2322,38712001
16131,24,0,0,8074,2322,38714401
16132,27,0,0,8074,2322,38716801
16133,27,0,0,8074,2322,38719201
16134,26,0,0,8074,2322,38721601
16135,24,0,0,8074,2322,38724001
16136,28,0,0,8074,2322,38726401
16137,23,1,1,8075,2323,38728801
16138,25,0,0,8075,2323,38731201
16139,24,0,0,8075,2323,38733601
16140,29,0,0,8075,2323,38736001
16141,25,0,0,8075,2323,38738401
16142,27,0,0,8075,2323,38740801
16143,25,0,0,8075,2323,38743201
16144,21,1,1,8076,2324,38745601
16145,20,0,0,8076,2324,38748001
16146,22,1,1,8077,2325,38750401
16147,20,0,0,8077,2325,38752801
16148,24,0,0,8077,2325,38755201
16149,21,0,0,8077,2325,38757601
16150,23,0,0,8077,2325,38760001
16151,23,0,0,8077,2325,38762401
16152,22,0,0,8077,2325,38764801
16153,24,1,1,8078,2326,38767201
16154,25,0,0,8078,2326,38769601
16155,27,1,1,8079,2327,38772001
16156,26,1,1,8080,2328,38774401
16157,27,0,0,8080,2328,38776801
16158,25,0,0,8080,2328,38779201
16159,25,0,0,8080,2328,38781601
16160,25,1,0,8081,2328,38784001
16161,26,0,0,8081,2328,38786401
16162,27,0,0,8081,2328,38788801
16163,30,0,0,8081,2328,38791201
16164,29,1,1,8082,2329,38793601
16165,30,0,0,8082,2329,38796001
16166,31,0,0,8082,2329,38798401
16167,29,1,1,8083,2330,38800801
16168,28,1,1,8084,2331,38803201
16169,32,1,0,8085,2331,38805601
16170,26,0,0,8085,2331,38808001
16171,28,0,0,8085,2331,38810401
16172,25,0,0,8085,2331,38812801
16173,29,0,0,8085,2331,38815201
16174,26,2,2,8087,2333,38817601
16175,26,0,0,8087,2333,38820001
16176,26,0,0,8087,2333,38822401
16177,21,0,0,8087,2333,38824801
16178,23,0,0,8087,2333,38827201
16179,23,1,1,8088,2334,38829601
16180,25,0,0,8088,2334,38832001
16181,24,0,0,8088,2334,38834401
16182,26,1,1,8089,2335,38836801
16183,25,0,0,8089,2335,38839201
16184,26,0,0,8089,2335,38841601
16185,24,1,1,8090,2336,38844001
16186,26,1,1,8091,2337,38846401
16187,27,1,0,8092,2337,38848801
16188,24,1,1,8093,2338,38851201
16189,26,0,0,8093,2338,38853601
16190,24,0,0,8093,2338,38856001
16191,26,0,0,8093,2338,38858401
16192,25,0,0,8093,2338,38860801
16193,25,0,0,8093,2338,38863201
16194,27,0,0,8093,2338,38865601
16195,27,0,0,8093,2338,38868001
16196,27,0,0,8093,2338,38870401
16197,27,0,0,8093,2338,38872801
16198,28,0,0,8093,2338,38875201
16199,28,0,0,8093,2338,38877601
16200,27,0,0,8093,2338,38880001
16201,25,1,1,8094,2339,38882401
16202,25,0,0,8094,2339,38884801
16203,25,2,2,8096,2341,38887201
16204,24,1,0,8097,2341,38889601
16205,22,0,0,8097,2341,38892001
16206,22,1,1,8098,2342,38894401
16207,20,1,0,8099,2342,38896801
16208,23,0,0,8099,2342,38899201
16209,22,0,0,8099,2342,38901601
16210,23,1,1,8100,2343,38904001
16211,21,1,0,8101,2343,38906401
16212,23,1,1,8102,2344,38908801
16213,23,1,1,8103,2345,38911201
16214,22,0,0,8103,2345,38913601
16215,21,1,0,8104,2345,38916001
16216,21,1,1,8105,2346,38918401
16217,23,0,0,8105,2346,38920801
16218,22,2,2,8107,2348,38923201
16219,23,0,0,8107,2348,38925601
16220,23,1,0,8108,2348,38928001
16221,24,0,0,8108,2348,38930401
16222,23,0,0,8108,2348,38932801
16223,22,0,0,8108,2348,38935201
16224,22,0,0,8108,2348,38937601
16225,23,0,0,8108,2348,38940001
16226,21,0,0,8108,2348,38942401
16227,23,1,1,8109,2349,38944801
16228,24,0,0,8109,2349,38947201
16229,24,0,0,8109,2349,38949601
16230,24,0,0,8109,2349,38952001
16231,26,0,0,8109,2349,38954401
16232,28,0,0,8109,2349,38956801
16233,25,1,1,8110,2350,38959201
16234,21,0,0,8110,2350,38961601
16235,22,0,0,8110,2350,38964001
16236,26,0,0,8110,2350,38966401
16237,25,1,1,8111,2351,38968801
16238,21,0,0,8111,2351,38971201
16239,21,1,0,8112,2351,38973601
16240,25,1,1,8113,2352,38976001
16241,20,1,0,8114,2352,38978401
16242,22,0,0,8114,2352,38980801
16243,22,1,0,8115,2352,38983201
16244,23,0,1,8115,2353,38985601
16245,24,1,1,8116,2354,38988001
16246,24,2,1,8118,2355,38990401
16247,26,0,0,8118,2355,38992801
16248,26,0,0,8118,2355,38995201
16249,28,0,0,8118,2355,38997601
16250,24,0,0,8118,2355,39000001
16251,25,0,0,8118,2355,39002401
16252,24,0,0,8118,2355,39004801
16253,22,1,0,8119,2355,39007201
16254,22,0,0,8119,2355,39009601
16255,27,0,0,8119,2355,39012001
16256,28,0,0,8119,2355,39014401
16257,26,1,1,8120,2356,39016801
16258,24,0,0,8120,2356,39019201
16259,25,1,1,8121,2357,39021601
16260,25,1,1,8122,2358,39024001
16261,24,0,0,8122,2358,39026401
16262,25,1,1,8123,2359,39028801
16263,25,0,0,8123,2359,39031201
16264,27,0,0,8123,2359,39033601
16265,24,2,2,8125,2361,39036001
16266,26,0,0,8125,2361,39038401
16267,27,1,0,8126,2361,39040801
16268,25,1,1,8127,2362,39043201
16269,27,0,0,8127,2362,39045601
16270,30,0,0,8127,2362,39048001
16271,28,3,3,8130,2365,39050401
16272,28,1,1,8131,2366,39052801
16273,30,0,0,8131,2366,39055201
16274,31,2,2,8133,2368,39057601
16275,32,0,0,8133,2368,39060001
16276,36,0,0,8133,2368,39062401
16277,37,0,0,8133,2368,39064801
16278,37,0,0,8133,2368,39067201
16279,36,0,0,8133,2368,39069601
16280,37,0,0,8133,2368,39072001
16281,38,0,0,8133,2368,39074401
16282,42,2,1,8135,2369,39076801
16283,41,0,0,8135,2369,39079201
16284,38,1,1,8136,2370,39081601
16285,36,1,1,8137,2371,39084001
16286,32,0,0,8137,2371,39086401
16287,32,2,2,8139,2373,39088801
16288,31,0,0,8139,2373,39091201
16289,32,1,1,8140,2374,39093601
16290,28,0,0,8140,2374,39096001
16291,28,0,0,8140,2374,39098401
16292,28,0,0,8140,2374,39100801
16293,29,0,0,8140,2374,39103201
16294,26,1,1,8141,2375,39105601
16295,26,1,0,8142,2375,39108001
16296,30,1,2,8143,2377,39110401
16297,26,1,1,8144,2378,39112801
16298,26,0,0,8144,2378,39115201
16299,23,1,1,8145,2379,39117601
16300,24,0,0,8145,2379,39120001
16301,25,0,0,8145,2379,39122401
16302,25,1,1,8146,2380,39124801
16303,23,0,0,8146,2380,39127201
16304,23,0,0,8146,2380,39129601
16305,22,0,0,8146,2380,39132001
16306,20,0,0,8146,2380,39134401
16307,21,0,0,8146,2380,39136801
16308,21,0,0,8146,2380,39139201
16309,22,0,0,8146,2380,39141601
16310,18,0,0,8146,2380,39144001
16311,17,1,1,8147,2381,39146401
16312,18,0,0,8147,2381,39148801
16313,19,0,0,8147,2381,39151201
16314,22,0,0,8147,2381,39153601
16315,22,0,0,8147,2381,39156001
16316,20,0,0,8147,2381,39158401
16317,21,0,0,8147,2381,39160801
16318,27,0,0,8147,2381,39163201
16319,27,0,0,8147,2381,39165601
16320,26,0,0,8147,2381,39168001
16321,26,1,1,8148,2382,39170401
16322,29,1,0,8149,2382,39172801
16323,26,1,1,8150,2383,39175201
16324,26,0,0,8150,2383,39177601
16325,24,0,0,8150,2383,39180001
16326,25,2,2,8152,2385,39182401
16327,24,1,1,8153,2386,39184801
16328,24,1,0,8154,2386,39187201
16329,22,1,1,8155,2387,39189601
16330,24,1,1,8156,2388,39192001
16331,26,1,0,8157,2388,39194401
16332,24,2,2,8159,2390,39196801
16333,26,3,3,8162,2393,39199201
16334,26,1,1,8163,2394,39201601
16335,25,2,1,8165,2395,39204001
16336,26,2,2,8167,2397,39206401
16337,25,3,2,8170,2399,39208801
16338,26,1,1,8171,2400,39211201
16339,26,2,2,8173,2402,39213601
16340,29,1,1,8174,2403,39216001
16341,27,1,1,8175,2404,39218401
16342,28,2,2,8177,2406,39220801
16343,31,1,1,8178,2407,39223201
16344,31,3,3,8181,2410,39225601
16345,35,3,2,8184,2412,39228001
16346,30,2,3,8186,2415,39230401
16347,34,4,3,8190,2418,39232801
16348,32,3,2,8193,2420,39235201
16349,30,0,0,8193,2420,39237601
16350,27,0,0,8193,2420,39240001
16351,27,0,0,8193,2420,39242401
16352,30,0,0,8193,2420,39244801
16353,28,1,1,8194,2421,39247201
16354,29,0,0,8194,2421,39249601
16355,32,0,0,8194,2421,39252001
16356,35,0,0,8194,2421,39254401
16357,34,1,1,8195,2422,39256801
16358,33,1,1,8196,2423,39259201
16359,30,0,0,8196,2423,39261601
16360,31,0,0,8196,2423,39264001
16361,31,1,1,8197,2424,39266401
16362,32,2,2,8199,2426,39268801
16363,30,0,0,8199,2426,39271201
16364,29,0,0,8199,2426,39273601
16365,33,0,0,8199,2426,39276001
16366,33,0,0,8199,2426,39278401
16367,32,0,0,8199,2426,39280801
16368,31,1,0,8200,2426,39283201
16369,33,0,1,8200,2427,39285601
16370,29,1,0,8201,2427,39288001
16371,28,0,0,8201,2427,39290401
16372,29,1,1,8202,2428,39292801
16373,30,0,0,8202,2428,39295201
16374,30,1,1,8203,2429,39297601
16375,30,2,1,8205,2430,39300001
16376,29,1,2,8206,2432,39302401
16377,27,1,0,8207,2432,39304801
16378,29,0,0,8207,2432,39307201
16379,29,1,1,8208,2433,39309601
16380,28,0,0,8208,2433,39312001
16381,29,2,2,8210,2435,39314401
16382,30,1,1,8211,2436,39316801
16383,29,1,1,8212,2437,39319201
16384,25,1,1,8213,2438,39321601
16385,26,1,1,8214,2439,39324001
16386,24,0,0,8214,2439,39326401
16387,23,1,1,8215,2440,39328801
16388,23,0,0,8215,2440,39331201
16389,22,1,1,8216,2441,39333601
16390,24,1,0,8217,2441,39336001
16391,28,0,0,8217,2441,39338401
16392,28,1,1,8218,2442,39340801
16393,26,0,0,8218,2442,39343201
16394,25,0,0,8218,2442,39345601
16395,20,1,1,8219,2443,39348001
16396,19,1,0,8220,2443,39350401
16397,21,0,0,8220,2443,39352801
16398,24,0,0,8220,2443,39355201
16399,24,0,0,8220,2443,39357601
16400,24,0,0,8220,2443,39360001
16401,28,0,0,8220,2443,39362401
16402,31,0,0,8220,2443,39364801
16403,28,0,0,8220,2443,39367201
16404,30,0,0,8220,2443,39369601
16405,27,0,0,8220,2443,39372001
16406,29,0,0,8220,2443,39374401
16407,25,0,0,8220,2443,39376801
16408,26,0,0,8220,2443,39379201
16409,22,0,0,8220,2443,39381601
16410,22,1,1,8221,2444,39384001
16411,23,0,0,8221,2444,39386401
16412,24,0,0,8221,2444,39388801
16413,26,0,0,8221,2444,39391201
16414,25,0,0,8221,2444,39393601
16415,25,0,0,8221,2444,39396001
16416,26,2,1,8223,2445,39398401
16417,27,1,1,8224,2446,39400801
16418,27,1,1,8225,2447,39403201
16419,28,0,0,8225,2447,39405601
16420,28,0,0,8225,2447,39408001
16421,30,0,0,8225,2447,39410401
16422,28,0,0,8225,2447,39412801
16423,29,0,0,8225,2447,39415201
16424,30,0,0,8225,2447,39417601
16425,27,0,0,8225,2447,39420001
16426,25,1,1,8226,2448,39422401
16427,26,1,1,8227,2449,39424801
16428,27,0,0,8227,2449,39427201
16429,26,1,0,8228,2449,39429601
16430,23,2,2,8230,2451,39432001
16431,23,0,0,8230,2451,39434401
16432,23,0,0,8230,2451,39436801
16433,22,2,2,8232,2453,39439201
16434,23,0,0,8232,2453,39441601
16435,23,0,0,8232,2453,39444001
16436,24,0,0,8232,2453,39446401
16437,27,0,0,8232,2453,39448801
16438,29,0,0,8232,2453,39451201
16439,29,2,1,8234,2454,39453601
16440,29,0,0,8234,2454,39456001
16441,27,0,0,8234,2454,39458401
16442,27,0,0,8234,2454,39460801
16443,25,0,0,8234,2454,39463201
16444,25,0,0,8234,2454,39465601
16445,24,0,0,8234,2454,39468001
16446,29,1,1,8235,2455,39470401
16447,29,0,0,8235,2455,39472801
16448,29,0,0,8235,2455,39475201
16449,30,2,2,8237,2457,39477601
16450,28,0,0,8237,2457,39480001
16451,31,2,1,8239,2458,39482401
16452,30,2,2,8241,2460,39484801
16453,29,2,1,8243,2461,39487201
16454,27,0,0,8243,2461,39489601
16455,28,0,0,8243,2461,39492001
16456,26,0,0,8243,2461,39494401
16457,24,1,1,8244,2462,39496801
16458,26,0,0,8244,2462,39499201
16459,26,0,0,8244,2462,39501601
16460,25,0,0,8244,2462,39504001
16461,25,0,0,8244,2462,39506401
16462,26,0,0,8244,2462,39508801
16463,26,0,0,8244,2462,39511201
16464,25,0,0,8244,2462,39513601
16465,27,1,1,8245,2463,39516001
16466,25,0,0,8245,2463,39518401
16467,27,0,0,8245,2463,39520801
16468,27,0,0,8245,2463,39523201
16469,28,1,1,8246,2464,39525601
16470,32,1,0,8247,2464,39528001
16471,33,1,1,8248,2465,39530401
16472,34,0,0,8248,2465,39532801
16473,31,0,0,8248,2465,39535201
16474,33,0,0,8248,2465,39537601
16475,32,1,1,8249,2466,39540001
16476,28,1,1,8250,2467,39542401
16477,28,0,0,8250,2467,39544801
16478,30,1,0,8251,2467,39547201
16479,28,0,0,8251,2467,39549601
16480,28,2,2,8253,2469,39552001
16481,28,3,3,8256,2472,39554401
16482,27,1,1,8257,2473,39556801
16483,25,0,0,8257,2473,39559201
16484,26,1,1,8258,2474,39561601
16485,23,0,0,8258,2474,39564001
16486,27,0,0,8258,2474,39566401
16487,28,0,0,8258,2474,39568801
16488,28,0,0,8258,2474,39571201
16489,28,0,0,8258,2474,39573601
16490,28,0,0,8258,2474,39576001
16491,29,1,1,8259,2475,39578401
16492,27,0,0,8259,2475,39580801
16493,27,2,2,8261,2477,39583201
16494,25,1,1,8262,2478,39585601
16495,26,0,0,8262,2478,39588001
16496,27,0,0,8262,2478,39590401
16497,26,0,0,8262,2478,39592801
16498,25,0,0,8262,2478,39595201
16499,26,0,0,8262,2478,39597601
16500,26,0,0,8262,2478,39600001
16501,28,1,1,8263,2479,39602401
16502,26,0,0,8263,2479,39604801
16503,25,1,1,8264,2480,39607201
16504,25,0,0,8264,2480,39609601
16505,23,0,0,8264,2480,39612001
16506,21,0,0,8264,2480,39614401
16507,21,0,0,8264,2480,39616801
16508,21,0,0,8264,2480,39619201
16509,20,0,0,8264,2480,39621601
16510,23,0,0,8264,2480,39624001
16511,20,0,0,8264,2480,39626401
16512,22,0,0,8264,2480,39628801
16513,21,0,0,8264,2480,39631201
16514,25,0,0,8264,2480,39633601
16515,26,0,0,8264,2480,39636001
16516,25,1,0,8265,2480,39638401
16517,22,1,0,8266,2480,39640801
16518,23,0,0,8266,2480,39643201
16519,22,1,0,8267,2480,39645601
16520,21,0,0,8267,2480,39648001
16521,20,2,1,8269,2481,39650401
16522,20,1,2,8270,2483,39652801
16523,23,0,0,8270,2483,39655201
16524,24,1,1,8271,2484,39657601
16525,24,0,0,8271,2484,39660001
16526,27,0,0,8271,2484,39662401
16527,30,2,2,8273,2486,39664801
16528,29,1,0,8274,2486,39667201
16529,30,4,2,8278,2488,39669601
16530,28,0,1,8278,2489,39672001
16531,30,1,1,8279,2490,39674401
16532,33,2,2,8281,2492,39676801
16533,30,0,0,8281,2492,39679201
16534,32,0,0,8281,2492,39681601
16535,34,0,0,8281,2492,39684001
16536,29,0,0,8281,2492,39686401
16537,32,2,2,8283,2494,39688801
16538,29,1,1,8284,2495,39691201
16539,33,1,0,8285,2495,39693601
16540,32,2,2,8287,2497,39696001
16541,30,1,1,8288,2498,39698401
16542,33,2,1,8290,2499,39700801
16543,30,1,1,8291,2500,39703201
16544,29,0,0,8291,2500,39705601
16545,29,0,0,8291,2500,39708001
16546,31,0,0,8291,2500,39710401
16547,30,0,0,8291,2500,39712801
16548,31,1,1,8292,2501,39715201
16549,33,0,0,8292,2501,39717601
16550,32,1,1,8293,2502,39720001
16551,29,0,0,8293,2502,39722401
16552,29,0,0,8293,2502,39724801
16553,31,0,0,8293,2502,39727201
16554,30,0,0,8293,2502,39729601
16555,28,1,1,8294,2503,39732001
16556,27,1,0,8295,2503,39734401
16557,27,0,0,8295,2503,39736801
16558,27,1,0,8296,2503,39739201
16559,31,1,1,8297,2504,39741601
16560,28,0,0,8297,2504,39744001
16561,26,0,0,8297,2504,39746401
16562,26,0,0,8297,2504,39748801
16563,24,1,1,8298,2505,39751201
16564,22,0,0,8298,2505,39753601
16565,22,1,1,8299,2506,39756001
16566,22,1,1,8300,2507,39758401
16567,23,1,1,8301,2508,39760801
16568,21,1,1,8302,2509,39763201
16569,22,0,0,8302,2509,39765601
16570,21,2,1,8304,2510,39768001
16571,22,3,3,8307,2513,39770401
16572,22,3,2,8310,2515,39772801
16573,21,3,4,8313,2519,39775201
16574,20,0,1,8313,2520,39777601
16575,20,1,1,8314,2521,39780001
16576,20,0,0,8314,2521,39782401
16577,21,1,1,8315,2522,39784801
16578,20,0,0,8315,2522,39787201
16579,21,1,1,8316,2523,39789601
16580,21,3,2,8319,2525,39792001
16581,20,0,0,8319,2525,39794401
16582,20,3,1,8322,2526,39796801
16583,19,3,2,8325,2528,39799201
16584,18,1,1,8326,2529,39801601
16585,23,0,0,8326,2529,39804001
16586,19,1,1,8327,2530,39806401
16587,21,1,1,8328,2531,39808801
16588,20,1,1,8329,2532,39811201
16589,21,0,0,8329,2532,39813601
16590,21,1,0,8330,2532,39816001
16591,22,0,1,8330,2533,39818401
16592,22,0,0,8330,2533,39820801
16593,24,2,2,8332,2535,39823201
16594,23,0,0,8332,2535,39825601
16595,26,0,0,8332,2535,39828001
16596,24,0,0,8332,2535,39830401
16597,26,0,0,8332,2535,39832801
16598,25,0,0,8332,2535,39835201
16599,25,0,0,8332,2535,39837601
16600,26,3,3,8335,2538,39840001
16601,27,0,0,8335,2538,39842401
16602,26,0,0,8335,2538,39844801
16603,26,2,2,8337,2540,39847201
16604,24,0,0,8337,2540,39849601
16605,28,0,0,8337,2540,39852001
16606,29,0,0,8337,2540,39854401
16607,28,1,1,8338,2541,39856801
16608,31,2,2,8340,2543,39859201
16609,26,0,0,8340,2543,39861601
16610,28,0,0,8340,2543,39864001
16611,29,0,0,8340,2543,39866401
16612,29,0,0,8340,2543,39868801
16613,30,1,1,8341,2544,39871201
16614,32,0,0,8341,2544,39873601
16615,27,1,0,8342,2544,39876001
16616,25,0,0,8342,2544,39878401
16617,30,0,0,8342,2544,39880801
16618,27,0,0,8342,2544,39883201
16619,27,2,2,8344,2546,39885601
16620,23,0,0,8344,2546,39888001
16621,25,0,0,8344,2546,39890401
16622,23,0,0,8344,2546,39892801
16623,22,0,0,8344,2546,39895201
16624,28,0,0,8344,2546,39897601
16625,28,0,0,8344,2546,39900001
16626,28,0,0,8344,2546,39902401
16627,26,1,1,8345,2547,39904801
16628,24,2,1,8347,2548,39907201
16629,27,0,0,8347,2548,39909601
16630,25,0,0,8347,2548,39912001
16631,27,2,2,8349,2550,39914401
16632,23,0,0,8349,2550,39916801
16633,24,1,1,8350,2551,39919201
16634,27,0,0,8350,2551,39921601
16635,25,0,0,8350,2551,39924001
16636,24,2,1,8352,2552,39926401
16637,27,1,1,8353,2553,39928801
16638,28,1,1,8354,2554,39931201
16639,26,0,0,8354,2554,39933601
16640,25,1,0,8355,2554,39936001
16641,27,0,0,8355,2554,39938401
16642,30,1,1,8356,2555,39940801
16643,27,0,0,8356,2555,39943201
16644,29,0,0,8356,2555,39945601
16645,29,0,0,8356,2555,39948001
16646,29,0,0,8356,2555,39950401
16647,25,3,3,8359,2558,39952801
16648,24,1,1,8360,2559,39955201
16649,24,2,1,8362,2560,39957601
16650,25,0,0,8362,2560,39960001
16651,28,0,0,8362,2560,39962401
16652,30,0,0,8362,2560,39964801
16653,30,1,1,8363,2561,39967201
16654,29,0,0,8363,2561,39969601
16655,34,2,1,8365,2562,39972001
16656,31,0,1,8365,2563,39974401
16657,33,1,0,8366,2563,39976801
16658,34,0,0,8366,2563,39979201
16659,33,0,0,8366,2563,39981601
16660,34,0,0,8366,2563,39984001
16661,29,0,0,8366,2563,39986401
16662,27,1,1,8367,2564,39988801
16663,31,0,0,8367,2564,39991201
16664,28,1,1,8368,2565,39993601
16665,25,0,0,8368,2565,39996001
16666,26,0,0,8368,2565,39998401
16667,27,1,1,8369,2566,40000801
16668,28,0,0,8369,2566,40003201
16669,28,0,0,8369,2566,40005601
16670,30,0,0,8369,2566,40008001
16671,30,1,1,8370,2567,40010401
16672,29,0,0,8370,2567,40012801
16673,31,1,1,8371,2568,40015201
16674,30,1,1,8372,2569,40017601
16675,32,0,0,8372,2569,40020001
16676,32,1,0,8373,2569,40022401
16677,36,0,0,8373,2569,40024801
16678,35,0,0,8373,2569,40027201
16679,31,0,0,8373,2569,40029601
16680,29,1,1,8374,2570,40032001
16681,32,0,0,8374,2570,40034401
16682,29,1,1,8375,2571,40036801
16683,31,1,0,8376,2571,40039201
16684,29,0,0,8376,2571,40041601
16685,34,0,0,8376,2571,40044001
16686,35,1,1,8377,2572,40046401
16687,33,1,1,8378,2573,40048801
16688,34,0,0,8378,2573,40051201
16689,29,0,0,8378,2573,40053601
16690,31,0,0,8378,2573,40056001
16691,31,1,1,8379,2574,40058401
16692,30,1,1,8380,2575,40060801
16693,30,0,0,8380,2575,40063201
16694,28,0,0,8380,2575,40065601
16695,30,0,0,8380,2575,40068001
16696,28,0,0,8380,2575,40070401
16697,29,0,0,8380,2575,40072801
16698,30,1,1,8381,2576,40075201
16699,30,1,0,8382,2576,40077601
16700,31,2,1,8384,2577,40080001
16701,30,0,0,8384,2577,40082401
16702,28,0,0,8384,2577,40084801
16703,31,0,0,8384,2577,40087201
16704,28,2,1,8386,2578,40089601
16705,27,0,0,8386,2578,40092001
16706,26,0,0,8386,2578,40094401
16707,30,0,0,8386,2578,40096801
16708,29,1,1,8387,2579,40099201
16709,26,0,0,8387,2579,40101601
16710,29,0,0,8387,2579,40104001
16711,28,1,1,8388,2580,40106401
16712,27,2,1,8390,2581,40108801
16713,29,1,1,8391,2582,40111201
16714,30,0,0,8391,2582,40113601
16715,27,3,2,8394,2584,40116001
16716,27,1,0,8395,2584,40118401
16717,30,0,1,8395,2585,40120801
16718,29,1,0,8396,2585,40123201
16719,25,0,0,8396,2585,40125601
16720,29,0,0,8396,2585,40128001
16721,26,0,0,8396,2585,40130401
16722,25,0,0,8396,2585,40132801
16723,30,0,0,8396,2585,40135201
16724,28,0,0,8396,2585,40137601
16725,26,0,0,8396,2585,40140001
16726,30,1,0,8397,2585,40142401
16727,33,0,0,8397,2585,40144801
16728,30,1,1,8398,2586,40147201
16729,30,0,0,8398,2586,40149601
16730,32,0,0,8398,2586,40152001
16731,29,1,0,8399,2586,40154401
16732,27,1,0,8400,2586,40156801
16733,31,0,0,8400,2586,40159201
16734,31,0,0,8400,2586,40161601
16735,33,0,0,8400,2586,40164001
16736,30,0,0,8400,2586,40166401
16737,29,1,0,8401,2586,40168801
16738,30,0,0,8401,2586,40171201
16739,24,2,0,8403,2586,40173601
16740,23,0,0,8403,2586,40176001
16741,23,0,0,8403,2586,40178401
16742,23,0,0,8403,2586,40180801
16743,23,0,0,8403,2586,40183201
16744,26,0,0,8403,2586,40185601
16745,23,1,0,8404,2586,40188001
16746,22,0,0,8404,2586,40190401
16747,23,0,0,8404,2586,40192801
16748,23,1,0,8405,2586,40195201
16749,21,2,0,8407,2586,40197601
16750,25,0,0,8407,2586,40200001
16751,24,0,0,8407,2586,40202401
16752,25,1,0,8408,2586,40204801
16753,26,0,0,8408,2586,40207201
16754,29,0,0,8408,2586,40209601
16755,28,0,0,8408,2586,40212001
16756,27,0,0,8408,2586,40214401
16757,32,0,0,8408,2586,40216801
16758,28,1,0,8409,2586,40219201
16759,30,0,0,8409,2586,40221601
16760,30,0,0,8409,2586,40224001
16761,28,0,0,8409,2586,40226401
16762,26,1,0,8410,2586,40228801
16763,27,0,0,8410,2586,40231201
16764,26,1,1,8411,2587,40233601
16765,27,1,0,8412,2587,40236001
16766,28,0,0,8412,2587,40238401
16767,29,0,0,8412,2587,40240801
16768,29,0,0,8412,2587,40243201
16769,30,1,0,8413,2587,40245601
16770,29,0,0,8413,2587,40248001
16771,33,0,0,8413,2587,40250401
16772,33,0,0,8413,2587,40252801
16773,30,2,1,8415,2588,40255201
16774,29,2,1,8417,2589,40257601
16775,29,1,0,8418,2589,40260001
16776,27,0,0,8418,2589,40262401
16777,27,1,1,8419,2590,40264801
16778,29,1,0,8420,2590,40267201
16779,27,0,0,8420,2590,40269601
16780,28,0,0,8420,2590,40272001
16781,30,0,0,8420,2590,40274401
16782,32,1,0,8421,2590,40276801
16783,31,0,0,8421,2590,40279201
16784,34,0,0,8421,2590,40281601
16785,33,1,0,8422,2590,40284001
16786,31,1,0,8423,2590,40286401
16787,31,0,0,8423,2590,40288801
16788,31,1,0,8424,2590,40291201
16789,32,0,0,8424,2590,40293601
16790,25,0,0,8424,2590,40296001
16791,27,0,0,8424,2590,40298401
16792,26,0,0,8424,2590,40300801
16793,25,0,0,8424,2590,40303201
16794,29,0,0,8424,2590,40305601
16795,26,0,0,8424,2590,40308001
16796,26,1,0,8425,2590,40310401
16797,24,0,0,8425,2590,40312801
16798,22,1,0,8426,2590,40315201
16799,21,0,0,8426,2590,40317601
16800,23,0,0,8426,2590,40320001
16801,22,0,0,8426,2590,40322401
16802,26,0,0,8426,2590,40324801
16803,23,1,0,8427,2590,40327201
16804,25,0,0,8427,2590,40329601
16805,23,0,0,8427,2590,40332001
16806,24,0,0,8427,2590,40334401
16807,24,1,0,8428,2590,40336801
16808,26,0,0,8428,2590,40339201
16809,24,0,0,8428,2590,40341601
16810,24,0,0,8428,2590,40344001
16811,24,1,0,8429,2590,40346401
